"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"167978","验证经营目标分类收起/展开功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","无","1. 进入经营管理-经营目标管理页面
2. 点击“收起”图标
3. 点击“展开”图标","1. 页面进入成功，系统给出成功反馈，相关页面/数据状态更新为最新
2. 经营目标分类页面收起
3. 经营目标分类页面展开","2","功能测试"
"167977","验证根据经营目标搜索列表","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
2、当前项目对接的计算组件为sr。","1. 进入经营管理-经营目标管理页面
2. 输入已存在的经营目标名称，点击搜索
3. 输入不存在的经营目标名称【！@#¥%】，点击搜索
4. 不输入内容，点击搜索","1. 页面进入成功，系统给出成功反馈，相关页面/数据状态更新为最新
2. 查询结果正确，内容与预期完全一致，无异常或错误
3. 返回暂无数据缺省页
4. 默认返回所有的经营目标列表","3","功能测试"
"167976","验证日期基准选择功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
2、当前项目对接的计算组件为sr。","1. 进入经营管理-经营目标管理页面
2. 选择基准日期","1. 页面进入成功，系统给出成功反馈，相关页面/数据状态更新为最新
2. 经营目标列表中的目标值、当前值、目标完成率数据更新正确（目标、子目标有相应数据，其余无）","2","功能测试"
"167975","验证分析未被已发布状态的经营分析经营目标","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
2、当前项目对接的计算组件为sr；
3、当前项目下存在经营目标：${target1}	，未被已发布状态的经营分析引用。","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}	，点击分析
2. 查看分析来源
3. 点击分析","1. 进入经营目标>$经营目标名称$>经营目标分析页面
2. 选项范围：经营分析中设置的分析目标包含当前目标的已发布的分析记录
默认取最新更新的经营分析
列表为空
3. 页面提示：请选择分析来源，空数据","2","功能测试"
"167974","验证新增经营目标页面交互正确","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
2、当前登录账号有「经营管理」-「经营目标管理」-「新增目标」权限；
3、当前项目对接的计算组件为sr。","1. 进入经营管理-经营目标管理页面，点击新增经营目标
2. 查看页面展示
3. 经营目标名称为空
4. 经营目标名称长度超过64个字符
5. 输入项目内已存在的经营目标名称
6. 经营目标分类为空
7. 查看经营目标分类值域
8. 衡量指标为空
9. 查看衡量指标值域
10. 点击选择维值，查看维度目录
11. 编辑该指标对应的维度属性适用范围（全局-->仅开发层），查看维度目录
12. 衡量指标展示名称输入长度超过64字符
13. 查看负责人
14. 查看用户组","1. 进入新增经营目标页面，面包屑：经营目标管理>新增经营目标
2. 包括：经营目标名称(必填)、经营目标分类（必填）、经营目标描述（选填）、衡量指标（必填）、限定条件（支持选择维值，选填）、数据统计方式（默认当日指标值）、衡量指标展示名称、目标值（支持设置、刷新）、负责人（必填）、负责用户组（选填）、确定、取消按钮
3. placeholder文案：请输经营目标名称
前端提示：请输入经营目标名称
4. 前端提示：限制输入64字符
5. 前端提示：经营目标名称重复
6. placeholder文案：请选择经营目标分类
前端提示：请选择经营目标分类
7. 枚举值：经营目标分类列表，单选
8. placeholder文案：请选择指标
前端提示：请选择指标
9. 已发布的派生、复合、自定义指标；按目录展示，支持模糊搜索选择
10. 展示当前指标下全局生效的维度
11. 维度目录信息更新正确，内容与预期完全一致，无异常或错误
12. 前端提示：限制输入64字符
13. 默认填充：创建人
14. 默认填充负责人所在用户组","2","功能测试"
"167973","验证衡量指标目标值信息展示","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
2、当前登录账号有「经营管理」-「经营目标管理」-「新增目标」权限；
3、当前登录账号有「目标管理」-「新增」权限，没有「编辑」权限；
4、当前项目对接的计算组件为sr；
5、当前项目下存在已发布的指标：${index_01}（非原子指标）；
6、${index_01} 未设置目标管理信息。","1. 进入经营管理-经营目标管理页面，点击新增经营目标
2. 选择衡量指标：${index_01}，限定条件为空，查看目标值信息
3. 点击设置按钮
4. 添加总目标后，返回当前页面点击刷新按钮
5. 限定条件中，选择维值：维度属性${attr}=xxx，刷新目标值
6. 编辑该账号对应的角色权限，赋予【目标管理】-【编辑】权限，再次进入新增经营目标页面，选择该指标，添加限定条件，选择维值：维度属性${attr}=xxx
7. 点击设置按钮
8. 编辑目标，维度拆解目标，选择维值：维度属性${attr}=xxx，保存后，刷新目标值","1. 进入新增经营目标页面
2. 页面提示：当前指标暂未设置当期目标，无法预览目标值
展示：+设置 按钮
3. 以新窗口跳转至指标应用-目标管理-指标目标定义页面进行指标目标定义（指标默认填充当前选择的衡量指标）
4. 以当前时间为基准，基于配置的指标查找完成时间最早的目标值做预览，预览文案：计划于$完成时间$实现目标：$目标值$$指标单位$
目标值展示格式：千位分隔，数据信息展示正确，内容与预期完全一致，无异常或错误
5. 页面提示：当前维值内，当前指标暂未设置当期目标，无法预览目标值。
不展示【设置】按钮
6. 页面展示【设置】按钮
7. 以新窗口跳转至指标应用-目标管理-指标目标定义页面进行指标目标定义（等同于当前指标的目标编辑，展示总目标）
8. 页面：基于配置的指标+限定条件查找完成时间最早的目标值做预览，预览文案：计划于$完成时间$实现目标：$目标值$$指标单位$
目标值展示格式：千位分隔，数据信息展示正确，内容与预期完全一致，无异常或错误","1","功能测试"
"167972","验证新增经营目标-创建另一目标功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下存在经营目标分类：${cat01}；
4、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；
5、当前项目下存在用户：user_01，所属用户组：group_01","1. 进入经营管理-经营目标管理页面，点击新增经营目标
2. 输入经营目标名称：${target_name}，选择经营目标分类：${cat01}，选择衡量指标：${index_01}，输入衡量指标展示名称：${index_01_衡量指标展示名称}，负责人选择：user_01，负责用户组自动填充：group_01，点击确定
3. 点击“创建另一目标”
4. 输入经营目标名称：${target_name}，选择经营目标分类：${cat01}，选择衡量指标：${index_01}，添加限定条件，输入衡量指标展示名称：${index_01_衡量指标展示名称}，负责人选择：user_01，负责用户组自动填充：group_01，点击确定
5. 点击“创建另一目标”，进入新增经营目标初始化页面后，点击取消按钮","1. 进入新增经营目标页面
2. 页面展示：✅经营目标-->经营目标策略-->经营子目标-->经营子目标策略
提示：已成功创建经营目标，接下来你可以：
继续创建目标策略
创建另一目标
返回目标列表查看
3. 进入新增经营目标初始化页面
4. 页面展示：✅经营目标-->经营目标策略-->经营子目标-->经营子目标策略
提示：已成功创建经营目标，接下来你可以：
继续创建目标策略
创建另一目标
返回目标列表查看
5. 跳转到经营目标列表页面，统计数+2，目标值展示：--，目标完成率展示：--，基于昨日统计当前值，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：新增目标策略、分析、编辑、删除","1","功能测试"
"167971","验证新增经营目标-返回目标列表查看功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下存在经营目标分类：${cat01}；
4、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；
5、当前项目下存在用户：user_01，所属用户组：group_01","1. 进入经营管理-经营目标管理页面，点击新增经营目标
2. 输入经营目标名称：${target_name}，选择经营目标分类：${cat01}，选择衡量指标：${index_01}，输入衡量指标展示名称：${index_01_衡量指标展示名称}，负责人选择：user_01，负责用户组自动填充：group_01，点击确定
3. 点击“继续创建目标策略”
4. 点击新增经营目标策略的取消按钮","1. 进入新增经营目标页面
2. 页面提示：已成功创建经营目标，接下来你可以：
继续创建目标策略
创建另一目标
返回目标列表查看
3. 进入新增经营目标策略页面，经营目标名称自动带入：${target_name}，不支持编辑
4. 跳转到经营目标列表页面，统计数+1，目标值展示：--，目标完成率展示：--，基于昨日统计当前值，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：新增目标策略、分析、编辑、删除","1","功能测试"
"167970","验证下线被目标（子目标）引用的指标","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","无","1. 进入经营管理-经营目标管理页面
2. 不支持下线，文案提示：？？","1. 成功进入经营管理-经营目标管理页面，页面内容正常加载显示，无报错
2. ","2","功能测试"
"167969","验证编辑经营目标功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前登录账号有「目标管理」-「新增」权限，没有「编辑」权限；
3、当前项目对接的计算组件为sr；
4、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中某个经营目标，点击编辑
2. 修改经营目标名称：${name_new}，修改经营目标分类，点击确定
3. 进入该经营目标-目标策略编辑页面
4. 进入该经营目标-目标策略-子目标编辑页面
5. 进入该经营目标-目标策略-子目标-子目标策略编辑页面","1. 进入编辑经营目标页面，面包屑展示：经营目标管理>编辑经营目标
2. 编辑经营目标成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 经营目标名称展示修改后的信息：${name_new}
4. 经营目标名称展示修改后的信息：${name_new}
5. 经营目标名称展示修改后的信息：${name_new}","1","功能测试"
"167968","验证删除未被经营分析记录引用的经营目标","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr。","1. 进入经营管理-经营目标管理页面，选中某个未被经营分析记录绑定的经营目标，点击删除
2. 点击删除","1. 二次弹窗确认：确认删除目标“$经营目标名称$”吗？
删除后，该目标下所有配置管理信息将同步删除，该操作不可恢复，请谨慎操作！
2. 经营目标删除成功，列表统计数-1","2","功能测试"
"167967","验证删除被经营分析记录引用的经营目标","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标被经营分析记录引用。","1. 进入经营管理-经营目标管理页面，选中某个被经营分析记录绑定的经营目标，点击删除
2. 删除引用该经营目标的经营分析记录，再次查看该经营目标
3. 点击删除按钮","1. 删除按钮置灰
2. 支持删除
3. 经营目标删除成功，列表统计数-1","1","功能测试"
"167966","验证删除被经营过程引用的经营目标","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标：${target}被经营过程引用。","1. 进入经营管理-经营目标管理页面，选中某个被经营过程绑定的经营目标，点击删除
2. 点击删除按钮
3. 查看经营过程-经营目标影响范围信息","1. 支持删除
2. 经营目标删除成功，列表统计数-1
3. 展示删除的经营目标id，编辑页面提示异常","2","功能测试"
"167965","验证新增目标策略-创建子目标功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target}，该目标未被「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择经营目标：${target}，点击操作栏的新增目标策略
2. 输入目标策略名称：${name}，负责人选择：user_01，负责用户组自动带入：group_01，点击确定
3. 点击继续创建子目标
4. 输入经营子目标名称：${sub_target}，选择衡量指标：${index_01}，输入衡量指标展示名称：${index_01_衡量指标展示名称}，负责人选择：user_01，负责用户组自动填充：group_01，点击确定
5. 点击创建另一子目标按钮
6. 点击取消按钮","1. 进入新增经营目标策略页面，面包屑展示：经营目标管理>新增经营目标策略
经营目标名称自动回显${target}，不支持编辑
字段包括：经营目标名称（必填），目标策略名称（必填），目标策略描述（选填），负责人（必填，默认填充：创建人），负责用户组（选填）
2. 页面展示：✅经营目标-->✅经营目标策略-->经营子目标-->经营子目标策略
提示：已成功创建经营目标策略，接下来你可以：
继续创建子目标
创建另一经营目标策略
返回目标列表查看
3. 进入新增经营子目标页面，面包屑展示：经营目标管理>新增经营子目标
经营目标名称回显：${target}，不支持编辑；目标策略名称回显：${name}，不支持编辑；数据统计方式默认：当日指标值，负责人默认填充：创建人（即当前登录账号）
4. 页面展示：✅经营目标-->✅经营目标策略-->✅经营子目标-->经营子目标策略
提示：已成功创建经营子目标，接下来你可以：
继续创建子目标策略
创建另一子目标
返回目标列表查看
5. 进入新增经营子目标初始化页面，上次新增的信息不保留
6. 跳转到经营目标列表页面，该经营目标${target}下展示目标策略：${name}，目标值、当前值、目标完成率、经营目标分类展示：--，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：新增子目标、编辑、删除
该经营目标${target}-目标策略${name}下展示子目标信息，子目标名称：${sub_target}，目标值、目标完成率展示 -- ，基于昨日统计当前值，经营目标分类展示：--，负责用户组展示：group_01，负责人展示：user_01，最近更新人展示：当前登录账号，操作栏展示：设置子目标策略、编辑、删除","1","功能测试"
"167964","验证目标策略-新增子目标按钮展示","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}，该目标未被「经营分析」记录绑定；
3、当前项目下已创建经营目标：${target2}-目标策略：${name2}，该目标被已发布状态「经营分析」记录绑定；
4、当前项目下存在用户：user_01，所属用户组：group_01；
5、当前项目下存在已发布的指标：${index_01}（非原子指标），未设置目标值；","1. 进入经营管理-经营目标管理页面，选择该经营目标：${target}-目标策略：${name}，查看操作栏按钮
2. 选择经营目标：${target2}-目标策略：${name2}，查看操作栏按钮
3. 下线绑定经营目标${target2}的经营分析，再次查看${target2}-目标策略：${name2}操作栏按钮","1. 【新增子目标】按钮可点击
2. 【新增子目标】按钮置灰，不可点击
3. 【新增子目标】按钮可点击","2","功能测试"
"167963","验证目标策略参数输入框UI交互","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","无","1. 进入经营管理-经营目标管理页面，选择某个经营目标，点击新增目标策略
2. 目标策略名称为空
3. 目标策略名称长度超过64个字符
4. 输入项目内已存在的目标策略名称
5. 目标策略描述为空
6. 目标策略描述长度超过500个字符
7. 负责人为空
8. 负责用户组","1. 进入新增目标策略页面，面包屑：经营目标管理>新增经营目标策略
2. placeholder文案：请输入目标策略名称
提示：请输入目标策略名称
3. 前端提示：限制输入64字符
4. 前端提示：目标策略名称重复（是项目唯一？还是经营目标之间隔离）
5. placeholder文案：请输入目标策略描述，支持为空
6. 前端提示：限制输入500字符
7. 提示：请选择负责人
8. 默认填充负责人所在用户组，支持为空","3","功能测试"
"167962","验证编辑目标策略","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标未被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中经营目标：${target}，点击其目标策略：${name}的编辑按钮
2. 修改目标策略名称：${new_name}，修改目标策略描述、负责人、负责用户组信息，点击确定
3. 选择该目标策略下的子目标${sub_target}，点击编辑按钮","1. 进入编辑目标策略弹窗页面，信息回显正确，经营目标名称置灰，不能编辑
2. 编辑目标策略成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 进入经营目标管理>编辑子目标页面，目标策略名称展示修改后的信息：${new_name}","1","功能测试"
"167961","验证删除未被经营分析记录引用的目标下的目标策略功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标未被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中某个被经营分析记录绑定的经营目标：${target}，点击其目标策略：${name}的删除
2. 点击删除","1. 二次弹窗：确认删除目标策略“$经营目标策略名称$”吗？
删除后，该目标策略下所有配置管理信息将同步删除，该操作不可恢复，请谨慎操作！
2. 目标策略删除成功，子目标及子目标策略一并删除","2","功能测试"
"167960","验证删除被经营分析记录引用的目标下的目标策略功能","指标开发-经营目标管理","经营目标管理：支持定义目标/目标策略/子目标/子目标策略","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、创建经营目标：${target}-目标策略：${name}-子目标：${sub_target}-子目标策略：${sub_name}，该经营目标被经营分析记录引用","1. 进入经营管理-经营目标管理页面，选中某个被经营分析记录绑定的经营目标，点击其目标策略：${name}的删除
2. 删除引用该经营目标的经营分析记录，再次查看该经营目标下目标策略：${name}
3. 点击删除按钮","1. 按钮置灰
2. 支持删除
3. 目标策略删除成功，子目标及子目标策略一并删除","1","功能测试"
