"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"162082","验证点击新增经营过程","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理
2. 点击新增经营过程
3. 输入正确的经营过程名称、经营过程标识、经营过程描述
4. 选择正确的经营目标影响范围、经营过程分类
5. 责任人、用户组
6. 必填字段正确填写，点击确定
7. 新增经营过程成功后，点击经营过程编辑
8. 进入新增页面，点取消，或者点击面包屑","1. 进入经营过程管理列表
2. 成功跳转到新增页面
3. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 选择项已高亮/回显选中状态，相关联动字段随之更新
5. 回显正确，内容与预期完全一致，无异常或错误
6. 新增经营过程成功，列表+1
7. 回显的所有字段和新增时填写的字段一致
8. 可以返回上一页","1","功能测试"
"162081","验证点击编辑","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理
2. 点击编辑，校验规则同新增
3. 编辑经营过程保存成功后，再次点击编辑
4. 修改保存成功后","1. 进入经营过程管理列表
2. 编辑保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
3. 正确回显
4. 引用修改字段的地方，同步更新","1","功能测试"
"162080","验证点击删除","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理
2. 点击删除，二次删除弹窗确认（文案：确认删除经营过程“$经营过程名称$”吗？删除后，若该经营过程继续有转化结果，将无法正常显示经营过程信息，请谨慎操作！），点击确定","1. 进入经营过程管理列表
2. 删除成功，列表-1","1","功能测试"
"162079","验证经营过程名称","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 提示词：请输入经营目标名称
3. 必填
4. 长度限制64字符","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 正确展示
3. 为空校验：请输入经营目标名称
4. 超长校验：限制输入64字符","2","功能测试"
"162078","验证经营过程标识","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 提示词：请输入经营过程标识
3. 必填
4. 长度限制64字符
5. 同一个项目内不可重复","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 正确展示
3. 为空校验：请输入经营过程标识
4. 超长校验：限制输入64字符
5. 重复校验：经营过程标识重复；不同项目内可重复","1","功能测试"
"162077","验证经营过程描述","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 提示词：请输入经营过程描述
3. 非必填
4. 长度限制500字符","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 正确展示
3. 支持为空
4. 超长校验：限制输入500字符","3","功能测试"
"162076","验证经营目标影响范围（下个迭代）","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 非必选
3. 支持多选
4. 选择枚举值：目标-目标策略-子目标的层级选择，其中，可选目标、子目标层级的内容（目标策略起到目录作用，不可选择）
5. 若所选的经营目标、子目标被修改
6. 若所选的经营目标、子目标被删除，点击经营目标新增保存时","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 支持为空
3. 大于10个置灰无法选择
4. 正确展示
5. 此处同步更新
6. 提示：目标已删除，请重新选择","1","功能测试"
"162075","验证经营过程分类","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 提示词：请选择经营过程分类
3. 必选，仅支持单选
4. 选择枚举值：经营过程分类列表
5. 若所选的经营过程被修改
6. 若所选的经营过程分类被删除，点击新增事件保存时","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 正确展示
3. 为空校验：经营过程分类
4. 和经营过程分类列表一致
5. 此处同步更新
6. 提示：经营过程分类已删除，请重新选择","2","功能测试"
"162074","验证负责人","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 默认填充：创建人
3. 切换责任人","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 支持修改
3. 用户组清空需要从选","3","功能测试"
"162073","验证负责用户组","指标开发-经营过程管理","经营过程管理：支持经营过程的增删改查","无","1. 点击经营管理-经营过程管理 ，进入经营过程管理列表
2. 默认填充负责人所在用户组，负责人若只绑定一个用户组
3. 负责人存在多个用户组的，取列表第一个
4. 支持修改
5. UIC删除用户、用户组不存在，还回显历史bug验证","1. 点击新增/编辑经营过程进入新增/编辑经营过程页面
2. 页面内容与预期一致，所有元素正常显示，数据准确
3. 页面内容与预期一致，所有元素正常显示，数据准确
4. 重选成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 有问题继续提bug","3","功能测试"
