"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"160447","验证编辑模型-下游未引用的维度列字段A切换B （删除维度列A-新增维度列B）触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建model_01，主表来源选择：逻辑表，
逻辑SQL：select teacher_id, name,gender,age,amount,department_id,update_time from $catalog.$schema.teacher_table1 where age > 20
选择维度：teacher_id（关联维度对象：教师，关联维度属性：教师ID），name，gender，update_time
度量列：age,amount
存储为逻辑关系
2、用model_01创建原子指标：yz_01（已发布），计算逻辑：avg(amount)；
3、yz_01创建即席查询派生指标：jx_ps_01（已发布），维度列：name，gender，update_time，时间维度：update_time
4、jx_ps_01创建即席查询复合指标：jx_fuhe_01（未发布），维度列：name，gender","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑模型：model_01，维度列：取消勾选teacher_id，选中department_id，department_id关联维度对象：教师，关联维度属性：学院ID，其他信息不变化，保存并发布
3. 点击确认
4. 点击发布并更新下游指标
5. yz_01，jx_ps_01，jx_fuhe_01更新成功
6. 点击确定
7. 指标市场列表页面查看yz_01维度支持字段
8. 指标定义列表页面查看jx_ps_01详情
9. 指标定义列表页面查看jx_fuhe_01详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 本次更新，产生新维度：$教师/学院ID$、请确认下游指标同步新增范围：
model_01---->yz_01(必选，默认勾选，不可取消)--->jx_ps_01(默认勾选，支持取消)--->jx_fuhe_01(默认勾选，支持取消)
3. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：
yz_01，jx_ps_01，jx_fuhe_01
4. 先更新模型内容，更新过程中【发布并更新下游指标】按钮文案变更为【更新中】，【取消】按钮不可点击
5. 弹窗展示当前模型及其下游指标更新进度。
yz_01：已发布，jx_ps_01：已发布，jx_fuhe_01：已更新
6. 关闭弹窗
7. 删除教师/教师ID维度列，增加：教师/学院ID维度列，版本变更页面发布新版本，发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空
8. 基本属性-技术信息-维度支持字段：增加：教师/学院ID维度列，SQL信息正确（引用模型SQL片段增加：department_id维度列），版本变更页面发布新版本，发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空
9. 基本属性-技术信息-维度支持字段：增加：教师/学院ID维度列，SQL信息正确（引用模型SQL片段增加：department_id维度列），版本变更页面发布新版本，发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空","2","功能测试"
"160446","验证编辑模型-删除派生指标引用的时间维度 保存并发布 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建存储逻辑SQL模型：model_01，维度列包括：A、B、C；
2、用该模型创建原子指标：yz_01（已发布），用 yz_01 创建 即席查询派生指标：jx_ps_01（已发布），时间维度选择C；
3、用 jx_ps_01 创建即席查询复合指标：jx_fuhe_01（未发布），维度列：A，B，C；
4、用jx_ps_02 创建即席查询复合指标：
jx_fuhe_02(已发布)，维度列：A，B","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑模型，取消勾选维度列：C，点击：保存并发布
3. 点击发布并更新下游指标
4. yz_01状态切换到：已发布后
5. 点击【复合至剪贴板】按钮
6. 点击确定
7. 指标定义列表页面，查看yz_01、jx_ps_01、jx_fuhe_01联动更新状态
8. 进入yz_01 详情-版本变更页面","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 弹窗展示：yz_01，jx_ps_01，jx_fuhe_01
3. yz_01：等待更新/发布中/已发布，jx_ps_01：等待更新，jx_fuhe_01：等待更新
4. jx_ps_01：发布中，发布失败关闭更新进度弹窗，打开部分指标更新失败的弹窗，展示：jx_ps_01，jx_fuhe_01
5. 复制上述指标：jx_ps_01指标名称（jx_ps_01指标编码）、jx_fuhe_01指标名称（jx_fuhe_01指标编码）
6. 关闭弹窗，返回模型列表页面
7. yz_01更新成功，jx_ps_01更新失败，jx_fuhe_01更新失败
8. 发布新版本，最新版本的发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空","2","功能测试"
"160445","验证编辑模型-修改主表底层表字段类型 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建model_01，主表来源选择：逻辑表，
逻辑SQL：select teacher_id, name,gender,age,amount,update_time from $catalog.$schema.teacher_table1 where age > 20
选择维度：teacher_id，name，gender，update_time
度量列：age,amount
存储为逻辑关系
2、用model_01创建原子指标：yz_01（已发布），计算逻辑：avg(amount)；
3、yz_01创建即席查询派生指标：jx_ps_01（已发布），维度列：teacher_id，name，gender，update_time，时间维度：update_time
4、jx_ps_01创建即席查询复合指标：jx_fuhe_01（未发布），维度列：teacher_id，name，gender","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 修改底层表teacher_table1 teacher_id 字段类型为varchar ，编辑模型：model_01，信息不变化，保存并发布
3. 点击发布并更新下游指标
4. yz_01，jx_ps_01，jx_fuhe_01更新成功
5. 点击确定
6. 指标定义列表页面查看yz_01详情
7. 指标定义列表页面查看jx_ps_01详情
8. 指标定义列表页面查看jx_fuhe_01详情
9. 自助取数页面，选择jx_ps_01，添加筛选条件：维度列：teacher_id","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：yz_01，jx_ps_01，jx_fuhe_01
3. 先更新模型内容，更新过程中【发布并更新下游指标】按钮文案变更为【更新中】，【取消】按钮不可点击
4. 弹窗展示当前模型及其下游指标更新进度。
model_01：已发布，yz_01：已发布，jx_ps_01：已发布，jx_fuhe_01：已更新
5. 关闭弹窗
6. 版本变更页面发布新版本，发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空
7. 版本变更页面发布新版本，发布说明：引用的数据模型$model_01$的技术信息更新，系统自动发布，系统说明：展示为空
8. 版本变更页面 不 发布新版本，与当前版本对比中当前版本的SQL信息正确（引用编辑后的模型SQL）
9. 规则值域展示：等于、不等于、包含、不包含、有值、无值","1","功能测试"
"160444","验证编辑统计周期-修改统计粒度 无-→ 日 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：无
开始时间：${yyyyMMdd}，结束时间：$[yyyyMMdd]
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期-统计粒度：日，开始时间输入：${yyyyMMdd}，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
9. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_01：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_01 SQL 引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
9. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","1","功能测试"
"160443","验证编辑统计周期-修改统计粒度 日-→ 无 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：日
开始时间：${yyyyMMdd}
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期-统计粒度：无，开始时间输入：${yyyyMMdd}，结束时间输入：$[yyyyMMdd]，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
9. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_01：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_01 SQL 引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
9. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","2","功能测试"
"160442","验证日粒度统计周期下 编辑-修改开始时间触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：日
开始时间：${yyyyMMdd}
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期-开始时间输入：${yyyyMMdd,-}，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息未变化，版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","1","功能测试"
"160441","验证无粒度统计周期下 编辑-修改开始时间/结束时间触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：无
开始时间：${yyyyMMdd}，结束时间：$[yyyyMMdd]
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期-开始时间输入：${yyyyMMdd,-}，结束时间：$[yyyyMMdd,-]，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息未变化，版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","2","功能测试"
"160440","验证无粒度统计周期下 编辑-清空开始时间触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：无
开始时间：${yyyyMMdd}，结束时间：$[yyyyMMdd]
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期：开始时间为空，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
9. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_01：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_01 SQL 引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
9. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","2","功能测试"
"160439","验证无粒度统计周期下 编辑-清空结束时间触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建统计周期：${period}：统计粒度：无
开始时间：${yyyyMMdd}，结束时间：$[yyyyMMdd]
2、选择该统计周期创建即席查询：jx_ps_01（已发布），时间维度为varchar类型；
3、选择该统计周期创建即席查询：jx_ps_02（已发布），时间维度为date类型；
4、选择jx_ps_01，创建即席查询：jx_fuhe_01（已发布）
5、选择jx_ps_02，创建即席查询：jx_fuhe_02(未发布)","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑修改统计周期：结束时间为空，点击确定
3. 点击发布并更新下游指标
4. 点击确定
5. 进入指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02 联动更新状态
6. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
7. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_fuhe_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
9. 进入jx_fuhe_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗展示，下游包含如下受影响的指标：jx_ps_01、jx_ps_02、jx_fuhe_01、jx_fuhe_02
3. 展示下游更新进度：
统计周期${period}：已更新
jx_ps_01：等待更新/发布中/已发布，最后展示：已发布
jx_ps_02：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_01：等待更新/发布中/已发布，最后展示：已发布
jx_fuhe_02：等待更新/更新中/已更新，最后展示：已更新
4. 关闭弹窗，跳转到统计周期列表页面
5. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
7. SQL信息更新（引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
8. SQL信息更新（子查询-jx_ps_01 SQL 引用修改后的统计周期），版本变更页面：新增1条发布记录，发布说明：引用的统计周期$统计周期名称$的技术信息更新，系统自动发布
9. SQL信息更新（子查询-jx_ps_02 SQL引用修改后的统计周期），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","2","功能测试"
"160438","验证编辑业务限定-过滤条件 保存 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建业务限定：xd_01，V1.0版本
2、使用该业务限定创建：
即席查询派生指标：jx_ps_01（已发布状态），
即席查询派生指标：jx_ps_02（未发布状态），
自动生成-派生指标：lb_ps_01（已发布状态），
3、jx_ps_01 创建：
即席查询复合指标：jx_fuhe_01（已下线状态）；
4、lb_ps_01创建：
即席查询复合指标：jx_fuhe_02（已发布状态）","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑业务限定，修改过滤条件（添加/删除/修改且或），保存
3. 点击弹窗【确定】按钮
4. 点击发布并更新下游指标按钮
5. 点击更新进度弹窗中的确定按钮
6. 进入指标定义列表页面，查看jx_ps_01/jx_ps_02/lb_ps_01/jx_fuhe_01联动更新状态
7. 进入jx_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
8. 进入jx_ps_02详情页面，查看基本属性-技术信息SQL内容&版本变更内容
9. 进入lb_ps_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容
10. 进入jx_fuhe_01详情页面，查看基本属性-技术信息SQL内容&版本变更内容","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 弹窗展示【业务限定修改提交】
3. 联动更新弹窗提示，下游包含如下受影响的指标：jx_ps_01，jx_ps_02，lb_ps_01，jx_fuhe_01
4. 显示各指标更新进度，顺序：优先当前指标，其次按顺序显示下游指标，展示下游更新进度：
业务限定xd_01：已更新
jx_ps_01：等待更新/发布中/已发布，最终展示：已发布
jx_ps_02：等待更新/更新中/已更新，最终展示：已更新
lb_ps_01：等待更新/发布中/已发布，最终展示：已发布
jx_fuhe_01：等待更新/更新中/已更新，最终展示：已更新
5. 跳转到业务限定列表页面
6. 展示：更新成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. SQL信息更新（引用业务限定V1.1版本），版本变更页面：新增1条发布记录，发布说明：引用的业务限定$业务限定名称$的技术信息更新，系统自动发布
8. SQL信息更新（引用业务限定V1.1版本），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本业务限定展示V1.1版本，最新发布版本展示V1.0版本，当前版本中-SQL信息更新
9. SQL信息更新（引用业务限定V1.1版本），版本变更页面：新增1条发布记录，发布说明：引用的业务限定$业务限定名称$的技术信息更新，系统自动发布。
10. SQL信息更新（子查询-派生指标SQL引用业务限定V1.1版本），版本变更页面：发布记录不变，最新版本号与当前版本对比中，当前版本-SQL信息更新","1","功能测试"
"160437","验证编辑原子指标-切换模型 修改维度列 保存并发布 不触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、创建即席查询模型：model_02，主表：$catalog.$schema.$user_table，维度列：用户/用户ID，用户/消费城市，用户/消费日期，度量列：amount
3、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，聚合函数：空，选中四舍五入，精度2，为空默认值：111
4、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
6、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，切换模型，选择：model_02，其他信息不变化，点击保存并发布
3. 点击：发布并更新下游指标 按钮
4. yz_01指标发布审批通过后，指标定义列表页面查看yz_01详情-变更记录
5. 指标应用-自助取数页面，对jx_ps_01、jx_ps_02、jx_fuhe_01进行取数","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 不展示联动更新弹窗
3. 关闭弹窗，跳转到指标定义列表页面，yz_01 操作状态展示：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示：空
5. 取数结果正确，内容与预期完全一致，无异常或错误","2","功能测试"
"160436","验证编辑原子指标-计算逻辑 保存并发布触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、创建即席查询模型：model_01，主表：$catalog.$schema.$order_table，维度列：订单/用户ID，订单/消费城市，订单/消费日期，度量列：amount
2、用model_01创建原子指标：yz_01，计算逻辑：avg(amount)，选中四舍五入，精度2，为空默认值：111
3、用yz_01 创建即席查询派生指标：jx_ps_01（已发布状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
4、用yz_01 创建即席查询派生指标：jx_ps_02（已下线状态），维度列：订单/用户ID，订单/消费城市，时间维度：订单/消费日期
5、用jx_ps_01创建下游即席查询复合指标（已发布）：jx_fuhe_01，维度列：订单/用户ID，订单/消费城市
7、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑yz_01指标，编辑计算逻辑：avg(amount)/111，其他信息不变化，点击保存并发布
3. 点击：发布并更新下游指标 按钮
4. yz_01指标发布审批通过后，指标定义列表页面查看yz_01详情-变更记录
5. 指标定义列表页面，查看yz_01指标最新发布版本的【系统说明】
6. 查看更新进度
7. 指标定义列表页面，查看jx_ps_01、jx_ps_02、jx_fuhe_01详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标，
下游包含如下受影响的指标：jx_ps_01，jx_ps_02，jx_fuhe_01
3. 关闭弹窗，跳转到指标定义列表页面，yz_01 操作状态展示：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_ps_01：等待更新/发布中/已发布；jx_ps_02：等待更新/更新中/已更新；jx_fuhe_01：等待更新/发布中/已发布
5. 文案：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
6. $jx_ps_01$：已发布、$jx_ps_02$：已更新、$jx_fuhe_01$：已发布。
yz_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_ps_01$、$jx_ps_02$、$jx_fuhe_01$。
7. 基本属性-技术信息-SQL 语句中计算逻辑展示正确，版本变更记录：jx_ps_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_fuhe_01发布新版本，发布说明：引用的上游指标$yz_01$的技术信息更新，系统自动发布；jx_ps_02不发布新版本，当前版本对比中，当前版本SQL信息展示更新后的计算逻辑","1","功能测试"
