"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"178364","验证 取数模板授权-切换指定用户权限 功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
3、项目${project}内存在：
用户1，角色:数据开发，被赋予[取数模板-授权]权限，无[取数模板-管理所有模板]权限
4、项目${project}存在取数模板${A}，已授权给用户1可查看权限
5、以【admin】账号操作，进入指标平台，进入项目${project}-指标应用-自助取数-取数模板页面","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 选中取数模板${A}，点击授权，在授权看板切换用户1权限为可编辑
3. 用户1登录指标平台，切换到指标应用-自助取数-取数模板页面，查看模板列表
4. 点击取数按钮，跳转到数据查询页面
5. 使用admin账号，在取数模板${A}的授权看板切换用户1权限为可查看
6. 用户1登录指标平台，切换到指标应用-自助取数-取数模板页面，查看模板列表
7. 点击取数按钮，跳转到数据查询页面","1. 成功进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮页面，页面内容正常加载显示，无报错
2. 成功切换至目标页签/状态，页面内容随之刷新显示
3. 可查看模板${A}信息，可操作取数、授权、删除按钮
4. 可操作 保存取数模板按钮、另存为新模板按钮
5. 成功切换至目标页签/状态，页面内容随之刷新显示
6. 可查看模板${A}信息，可操作取数按钮，授权、删除按钮不可见
7. 保存取数模板按钮不可见，可另存为新模板","2","功能测试"
"178363","验证 取数模板授权-按用户选择 功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks



2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过



3、项目${project}内存在：

用户1、用户2、用户3

角色均为数据开发，都被赋予[取数模板-授权]权限，都无[取数模板-管理所有模板]权限



4、项目${project}存在取数模板${A}，未授权给任何指定人，全员公开按钮关闭



5、以【admin】账号操作，进入指标平台，进入项目${project}-指标应用-自助取数-取数模板页面","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 选中取数模板${A},点击授权按钮
3. 点击添加指定人，点击按用户选择，勾选用户1、用户2、用户3
4. 修改用户2权限为可编辑
5. 右侧列表移除用户3
6. 点击确定
7. 用户2登录指标平台，切换到指标应用-自助取数-取数模板页面，查看模板列表
8. 点击模板${A}授权按钮，点击添加指定人，点击按用户选择，查看用户列表
9. 点击取数按钮，跳转到数据查询页面
10. 切换智能分析页面，输入取数模板名称进行查询
11. 用户1登录指标平台，切换到指标应用-自助取数-取数模板页面，查看模板列表
12. 点击取数按钮，跳转到数据查询页面
13. 切换智能分析页面，输入取数模板名称进行查询，
14. 用户3登录指标平台，切换到指标应用-自助取数-取数模板页面，查看模板列表
15. 切换智能分析页面，输入取数模板名称进行查询","1. 成功进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮页面，页面内容正常加载显示，无报错
2. 弹出授权看板
3. 右侧编辑指定人及权限列表同步更新，权限默认可查看
4. 系统提示修改成功，页面显示修改后的最新内容
5. 移除成功，系统给出删除成功提示，该记录从列表中消失
6. 保存成功，授权看板同步更新指定人列表
7. 可查看模板${A}信息，可操作取数、授权、删除按钮
8. 历史已添加的选项用户1、用户2、用户3禁用
9. 可操作 保存取数模板按钮、另存为新模板按钮
10. 可检索到模板${A}
11. 可查看模板${A}信息，可操作取数按钮，授权、删除按钮不可见
12. 保存取数模板按钮不可见，可操作 另存为新模板 按钮
13. 可检索到模板${A}
14. 不展示 模板${A}信息、取数、授权、删除按钮
15. 不可检索到模板${A}","1","功能测试"
"178362","验证 全员公开按钮 功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks



2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过



4、以【超级管理员admin】账号操作，进入指标平台，进入项目${project}



5、项目${project}存在取数模板${A}



6、项目${project}内存在用户1,角色：数据开发，被赋予[取数模板-授权]权限，无[取数模板-管理所有模板]权限","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 打开全员公开按钮
3. 用户1登录指标平台，进入指标应用-自助取数-取数模板页面
4. 点击取数按钮，跳转到数据查询页面
5. 切换智能分析页面，输入取数模板名称进行查询
6. admin账号登录指标平台,修改取数模板${A}全员公开按钮权限为 可编辑
7. 用户1登录指标平台，进入指标应用-自助取数-取数模板页面
8. 点击取数按钮，跳转到数据查询页面
9. 切换智能分析页面，输入取数模板名称进行查询
10. 使用admin账号关闭模板${A}全员公开按钮
11. 用户1登录指标平台，查看取数模板列表页
12. 切换智能分析页面，输入取数模板名称进行查询","1. 默认关闭
2. 打开成功，枚举项默认：可查看
3. 可查看模板${A}信息，可操作取数按钮，授权、删除按钮不可见
4. 保存取数模板按钮不可见，可操作 另存为新模板 按钮
5. 可检索到模板${A}
6. 系统提示修改成功，页面显示修改后的最新内容
7. 可查看模板${A}信息，可操作取数、授权、删除按钮
8. 可操作 保存取数模板按钮、另存为新模板按钮
9. 可检索到模板${A}
10. 关闭成功，系统给出成功反馈，相关页面/数据状态更新为最新
11. 不展示 模板${A}信息，取数、授权、删除按钮不可见
12. 不可检索到模板${A}","1","功能测试"
"178361","验证 模板创建人权限不可修改功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
3、项目${project}内存在用户1,角色：项目管理员
存在已发布派生指标${A}
4、以【用户1】账号操作，进入指标平台，进入项目${project}","1. 进入指标应用-自助取数-数据查询页面，勾选派生指标${A},点击保存为取数模板按钮
2. 输入模板名称${A1},模板编码${A1},点击确定
3. 切换到取数模板页面，选中模板${A1}，点击授权按钮
4. 使用admin账号修改用户1的角色为数据开发，赋予[取数模板-授权]权限，无[取数模板-管理所有模板]权限
5. 使用用户1登录指标平台，进入指标应用-自助取数-取数模板页面
6. 点击取数按钮，跳转到数据查询页面
7. 切换智能分析页面，输入取数模板名称进行查询","1. 弹出保存模板弹窗
2. 模板保存成功,取数模板页 模板列表同步更新
3. 展示授权面板，默认填充创建人${用户1},默认为可编辑权限，不可修改
4. 系统提示修改成功，页面显示修改后的最新内容
5. 可查看模板${A}信息，可操作取数、授权、删除按钮
6. 可操作 保存取数模板按钮、另存为新模板按钮
7. 可检索到模板${A}","2","功能测试"
"178360","验证 管理所有模板 权限功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks



2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过



3、项目${project}内存在用户1,角色：数据开发，被赋予[取数模板-管理所有模板、授权]权限



4、项目${project}存在取数模板${A}，未授权给任何指定人，全员公开按钮关闭



5、以【用户1】账号操作，进入指标平台，进入项目${project}","1. 进入指标应用-自助取数-取数模板页面
2. 点击取数按钮，跳转到数据查询页面
3. 切换智能分析页面，输入取数模板名称进行查询
4. 使用admin账号取消用户1的 管理所有模板 权限
5. 使用用户1登录指标平台，进入指标应用-自助取数-取数模板页面
6. 切换智能分析页面，输入取数模板名称进行查询","1. 可查看模板${A}信息，可操作取数、授权、删除按钮
2. 可操作 保存取数模板按钮、另存为新模板按钮
3. 可检索到模板${A}
4. 系统提示修改成功，页面显示修改后的最新内容
5. 不展示 模板${A}信息，取数、授权、删除按钮不可见
6. 不可检索到模板${A}","1","功能测试"
"178359","验证添加指定人页面展示","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
4、以【超级管理员admin】账号操作，进入指标平台，进入项目${project}
5、项目${project}存在取数模板${A}","1. 进入指标应用-自助取数-取数模板页面，选中模板${A}点击授权，点击添加指定人，查看页面展示
2. 点击按用户组选择，查看页面展示
3. 点击按角色选择，查看页面展示","1. 标题：添加指定人，按用户选择，按用户组选择，按角色选择，指定人及权限列表：placeholder内容：请从左侧面板中选择添加指定人，确认，取消/X
默认选中按用户选择tab页，展示当前项目下所有用户列表。
2. 用户组列表枚举项：当前项目下的所有用户组，取消/X，确认。右侧默认提示文案:请从左侧面板中选择添加指定人
3. 角色列表枚举项：当前租户下所有角色，取消/X，确认。右侧默认提示文案:请从左侧面板中选择添加指定人","3","功能测试"
"178358","验证 授权面板搜索框功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
4、以【超级管理员admin】账号操作，进入指标平台，进入项目${project}
5、项目${project}存在取数模板${A}，已授权给多个用户、用户组、角色","1. 进入指标应用-自助取数-取数模板页面，选中模板${A}点击授权
2. 点击搜索框，根据指定人名称精确搜索
3. 根据指定人名称模糊搜索","1. 页面数据正确展示
2. 展示正确筛选结果
3. 展示正确筛选结果","3","功能测试"
"178357","验证 授权 面板展示","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
4、以【超级管理员admin】账号操作，进入指标平台，创建项目${project}，进入项目${project}
5、项目${project}存在用户1，角色：数据开发；
用户组1，用户：用户1
存在取数模板${A}，授权给用户1、数据开发角色、用户组1可查看权限","1. 进入到指标应用-自助取数-取数模板页面，选中模板${A}，点击授权，查看授权面板
2. 点击用户1权限枚举项下拉按钮查看枚举项展示
3. 点击用户组1权限枚举项下拉按钮查看枚举项展示
4. 点击角色1权限枚举项下拉按钮查看枚举项展示
5. 打开全员公开按钮，查看枚举项
6. 点击枚举项下拉按钮查看枚举项展示","1. 初始化页面展示：授权，指定人及权限，添加指定人按钮，搜索框（placeholder内容：搜索指定人），用户数，用户组数，角色数，创建人（默认填充该模板创建人，直接赋予可编辑权限，不可修改）,已授权指定人列表，全员公开按钮（默认关闭），X
2. 可查看：仅可查看，不能编辑
可编辑：可编辑/授权/删除
移除权限
3. 可查看：仅可查看，不能编辑
可编辑：可编辑/授权/删除
移除权限
4. 可查看：仅可查看，不能编辑
可编辑：可编辑/授权/删除
移除权限
5. 枚举项默认：可查看
6. 可查看：仅可查看，不能编辑
可编辑：可编辑/授权/删除","3","功能测试"
"178356","验证历史数据 授权按钮","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
3、指标平台内存在历史数据：项目${project}内的自助取数-取数模板下存在模板数据。
4、以【超级管理员admin】账号操作，进入指标平台，进入项目${project}","1. 进入到指标应用-自助取数-取数模板页面，查看模板列表的操作列
2. 点击某个历史数据模板的授权按钮，查看授权面板左下角开关
3. 查看授权人列表","1. 新增 授权 操作按钮
2. 全员公开按钮默认开启，权限枚举项默认：可编辑
3. 默认填充创建人","3","功能测试"
"178355","验证取数模板 授权 按钮显示条件","指标开发-自助取数","自助取数支持数据排序、模版授权","无","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 无取数模板-授权 权限的用户
3. 有取数模板-授权、被模板授予可查看权限、无管理所有模板权限的用户
4. 有取数模板-授权、被模板授予可编辑权限的用户
5. 有取数模板-授权、管理所有模板权限的用户","1. 成功进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮页面，页面内容正常加载显示，无报错
2. 指标授权按钮不可见
3. 对应模板授权按钮不可见
4. 对应模板授权按钮可见、可操作
5. 所有模板授权按钮可见可操作","2","功能测试"
"178354","验证 编辑 授权、管理所有模板 权限点功能","指标开发-自助取数","自助取数支持数据排序、模版授权","无","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 使用admin创建自定义角色a，查看设置初始权限点列表
3. 勾选取数模板-授权、管理所有模板权限点后点保存
4. 进入指标平台某个项目，切换到项目管理-角色管理页面，查看角色a权限点
5. 点击右上角设置-角色管理-智能指标，编辑角色a权限,取消勾选指标应用-自助取数-取数模板-授权、管理所有模板权限
6. 进入指标平台某个项目，切换到项目管理-角色管理页面，查看角色a权限点","1. 成功进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮页面，页面内容正常加载显示，无报错
2. 指标应用-自助取数-取数模板-授权、管理所有模板默认不勾选
3. 系统提示创建成功，列表中出现新创建的记录，记录内容与填写一致
4. 指标定义-授权、管理所有指标权限点被勾选
5. 系统提示修改成功，页面显示修改后的最新内容
6. 指标定义-授权、管理所有指标权限点不被勾选","2","功能测试"
"178353","验证 授权、管理所有模板 权限点展示","指标开发-自助取数","自助取数支持数据排序、模版授权","无","1. 进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮
2. 使用admin账号，登录进入数栈，点击右上角设置-角色管理-智能指标，查看权限点
3. 进入指标平台某个项目，切换到项目管理-角色管理页面","1. 成功进入指标应用-自助取数-取数模板页面，选中模板${A},点击授权,查看全员公开按钮页面，页面内容正常加载显示，无报错
2. 指标管理分析-指标应用-自助取数-取数模板下，新增权限点：“授权“、”管理所有模板“，默认admin、租户所有者、租户管理员、项目所有者、项目管理员有权限
3. 指标应用-自助取数-取数模板下，新增权限点：“授权“、”管理所有模板“，默认admin、租户所有者、租户管理员、项目所有者、项目管理员有权限","3","功能测试"
"178352","验证另存为新模板功能","指标开发-自助取数","自助取数支持数据排序、模版授权","1、指标配置文件中：datasource.type=starrocks
2、控制台配置 StarRocks SQL 计算组件，版本选择3.x，测试连通性通过
3、项目${project}存在取数模板${A}
4、以【admin】账号操作，进入指标平台，进入项目${project}","1. 进入指标应用-自助取数-数据查询页面，勾选左侧任意指标，查看页面展示
2. 切换到取数模板页面，选中取数模板${A}，点击取数
3. 查看页面展示
4. 点击另存为新模板
5. 正确填入必填信息后点确定
6. 切换到取数模板列表页，查看列表信息
7. 点击取数按钮
8. 点击查询","1. 只展示保存为取数模板按钮，不展示另存为新模板按钮
2. 跳转到数据查询页面
3. 数据正确回显，展示保存为取数模板按钮、另存为新模板按钮
4. 弹出新增模板弹窗
标题:保存取数模板
模板名称(必填),placeholder内容：请输入模板名称,不可重复
模板编码(必填)，placeholder内容：请输入模板编码，不可重复
描述（选填），placeholder内容：请输入描述
5. 系统提示保存成功，修改内容已生效并在页面中更新显示
6. 新增的模板信息正确展示，列表统计数+1
7. 跳转到数据查询页面，数据回显正确，内容与预期完全一致，无异常或错误
8. 查询结果正确，内容与预期完全一致，无异常或错误","1","功能测试"
