"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"173977","验证meta数据源对指定库表的删除权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台，创建项目1，项目1的Meta数据源登录用户：root

4、进入项目1，基于${catolog_a}.${schema_a}.${table_a},创建历史数据：多结果表自动生成派生指标、多结果表自动生成复合指标

5、项目1的Meta数据源授权user1:
${catolog_a}.${schema_a}.${table_a}查看权限，
无${catolog_a}.${schema_a}内DROP_PRIV权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标中心-指标开发-指标定义页面，选中自动生成派生指标，点击编辑
3. 点击下一步、下一步，进入设置加工信息页面，点击删除任一聚合维度
4. 点击下一步，点击保存并发布
5. 返回指标定义页面，选中自动生成复合指标，点击编辑
6. 点击下一步、下一步，进入设置加工信息页面，点击删除任一聚合维度
7. 点击下一步，点击保存并发布","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入编辑页面
3. 聚合维度删除成功，系统给出删除成功提示，该记录从列表中消失
4. 报错
5. 进入编辑页面
6. 聚合维度删除成功，系统给出删除成功提示，该记录从列表中消失
7. 报错","2","功能测试"
"173976","验证meta数据源查看view创建语句权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台，创建项目1、项目2，项目1的Meta数据源登录用户：root,使用${catolog_a}.${schema_a}.${table_a},在项目1下创建历史数据：基于数据模型为逻辑模型创建原子指标和即席查询派生指标,并将派生指标共享给项目2

4、项目2的Meta数据源授权user1:
${catolog_a}.${schema_a}.${table_a}查看权限，
无${catolog_a}.${schema_a}内SHOW_VIEW_PRIV
权限","1. 切换项目2的Meta数据源用户为：user1
2. 进入项目2，进入指标市场-共享市场页面，选中共享指标，点击结果查询
3. 点击查询","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 弹出结果查询弹窗
3. 报错","1","功能测试"
"173975","验证meta数据源对指定库表的创建权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台，创建项目1，项目1的Meta数据源登录用户：root,使用${catolog_a}.${schema_a}.${table_a},在项目1下创建历史数据：多结果表自动生成派生指标

4、项目1的Meta数据源仅授权user1:
${catolog_a}.${schema_a}.${table_a}查看权限，
无${catolog_a}.${schema_a}内CREATE_PRIV权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标中心-指标开发-指标定义页面，选中自动生成派生指标，点击编辑
3. 点击下一步、下一步，进入设置加工信息页面，规范增加聚合维度
4. 点击下一步，点击保存并发布
5. 返回指标定义页面，点击新增指标，选择自定义指标
6. 正确填写SQL、设置维度信息、设置指标信息后，点击下一步
7. 选择落表查询，正确填写必填信息后，点击下一步，点击保存并发布
8. 返回指标定义页面，点击新增指标，选择派生指标
9. 正确设置技术信息、设置基本信息后，点击下一步
10. 选择数据查询方式为：落表查询，正确填写必填信息后，点击下一步，点击保存并发布
11. 切换到指标中心-数据管理-数据模型页面，点击新增模型
12. 正确填写基本信息、设置表关联、选择维度、选择度量后点击下一步
13. 选择存储为物理表，正确填写必填信息后点击下一步，点击保存","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入编辑页面
3. 聚合维度新增成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 报错
5. 进入新增指标页面
6. 进入设置调度信息页面
7. 报错
8. 进入新增指标页面
9. 进入设置加工信息页面
10. 报错
11. 进入新增模型页面
12. 进入设置页面
13. 报错","2","功能测试"
"173974","验证meta数据源切换用户后对应权限生效功能","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台，创建项目1，项目1的Meta数据源登录用户：root,使用${catolog_a}.${schema_a}.${table_a},在项目1下创建历史数据：基于数据模型为逻辑模型创建原子指标和即席查询派生指标${A}

4、项目1的Meta数据源仅授权：
user1:${catolog_a}.${schema_a}.${table_a}的查看权限
user2:${catolog_a}.${schema_a}.${table_b}的查看权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标应用-自助取数-数据查询页面，选中派生指标${A}进行结果查询
3. 切换项目1的Meta数据源用户为：user2
4. 进入指标应用-自助取数-数据查询页面，选中派生指标${A}进行结果查询
5. 切换项目1的Meta数据源用户为：user1
6. 进入指标应用-自助取数-数据查询页面，选中派生指标${A}进行结果查询","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 查询结果正确，内容与预期完全一致，无异常或错误
3. 成功切换至目标页签/状态，页面内容随之刷新显示
4. 报错
5. 成功切换至目标页签/状态，页面内容随之刷新显示
6. 查询结果正确，内容与预期完全一致，无异常或错误","2","功能测试"
"173973","验证创建项目受到控制台库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，用户选择：root，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台

4、doris数据源授权user1:
${catolog_a}.${schema_a1}查看权限，无其他库表的查看权限","1. 控制台用户选择登录user1
2. 点击创建项目
3. 选择对接已有的schema，查看下拉列表","1. user1登录成功，系统给出成功反馈，相关页面/数据状态更新为最新
2. 弹出创建项目弹窗
3. 只展示${schema_a1}、mysql(默认所有用户可见)","2","功能测试"
"173878","验证调度任务受到meta数据源库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台，创建项目1，项目1的meta数据源下存在${catalog_a}.${schema_a}.${table_a1}、${catalog_a}.${schema_a}.${table_b}

4、项目1的Meta数据源登录用户：root,进入项目1，创建历史数据:使用${table_a1}创建并发布落表派生指标${ps1}、落表模型${model1}

5、项目1的Meta数据源仅授权user2:
${catolog_a}.${schema_a}.${table_b}查看权限","1. 切换项目1的Meta数据源用户为：user2
2. 进入运维中心-任务管理页面,选中落表模型${model1}的实例任务，点击补数据，选择正确日期、勾选任务、点击运行选中任务，点击查看
3. 等待任务运行完成后查看运行结果
4. 切换回任务管理页，选中派生指标${A1}的实例任务，点击补数据，选择正确日期、勾选任务、点击运行选中任务，点击查看
5. 等待任务运行完成后查看运行结果","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入补数据实例页
3. 运行失败
4. 进入补数据实例页
5. 运行失败","1","功能测试"
"173877","验证新增自定义指标受到meta数据源库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台创建项目1，项目1的meta数据源下有${catalog_a}.${schema_a}.${table_a1}、${catalog_b}.${schema_a}.${table_b1}，${table_a1}、${table_b1}的维度列有${column1,column2,column3,column4}

4、项目1的Meta数据源登录root,授权user1:
${catolog_a}.${schema_a}.${table_a1}查看权限，
无其他数据库、表查看权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标中心-指标开发-指标定义页面，点击新增指标，选择自定义指标
3. 查看左侧表目录
4. 输入自定义SQL${SELECT column1,column2 FROM table_b1}，点击规范校验
5. 输入自定义SQL${SELECT column1,column2 FROM table_a1},点击规范校验
6. 点击下一步，正确设置维度信息，点击下一步，正确设置指标信息，点击下一步，点击下一步，点击保存并发布","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入新增自定义指标页面
3. 只展示${table_a1}
4. 校验失败
5. 校验通过
6. 新增自定义指标成功，返回指标列表页，页面统计数加1","1","功能测试"
"173876","验证新增数据模型-主表来源为物理表 受到meta数据源库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台创建项目1，项目1的meta数据源下存在${catalog_a}.${schema_a}.${table_a1}、${catalog_a}.${schema_a}.${table_a2}、${catalog_b}.${schema_b}.${table_b1}、${catalog_b}.${schema_b}.${table_b2}

4、项目1的Meta数据源登录root,授权user1:
${catolog_a}.${schema_a}.${table_a1}、${catalog_a}.${schema_a}.${table_a2}查看权限，
无其他数据库、表查看权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标中心-数据管理-数据模型页面，点击新增模型
3. 输入必填信息，点击下一步
4. 点击选择catalog，查看下拉列表
5. 选择${catalog_a}后，点击选择schema，查看下拉列表
6. 选择${schema_a}后，点击选择维表，查看下拉列表
7. 选择${table_a1}后，点击新增关联表
8. 点击选择catalog，查看下拉列表
9. 选择${catalog_a}后，点击选择schema，查看下拉列表
10. 选择${schema_a}后，点击选择关联表，查看下拉列表
11. 选择${table_a2}后，正确填写其他必填信息，点击确定
12. 正确输入其他必填信息后，点击下一步，正确选择维度，点击下一步，正确选择度量，点击下一步，点击保存并发布","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入新增模型页面
3. 进入表关联页面，主表来源默认选择物理表
4. 只展示${catalog_a}
5. 只展示${schema_a}、mysql(默认所有用户可见)
6. 只展示${table_a1}、${table_a2}
7. 弹出添加关联表弹窗
8. 只展示${catalog_a}
9. 只展示${schema_a}、mysql(默认所有用户可见)
10. 只展示${table_a1}(置灰不可选)、${table_a2}
11. 新增关联表成功，系统给出成功反馈，相关页面/数据状态更新为最新
12. 模型发布成功，返回模型列表页，列表统计数＋1","1","功能测试"
"173875","验证新增维度属性-基于表新增 受到meta数据源库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台创建项目1，项目1的meta数据源下存在${catalog_a}.${schema_a}.${table_a1}、${catalog_a}.${schema_a}.${table_a2}、${catalog_b}.${schema_b}.${table_b1}、${catalog_b}.${schema_b}.${table_b2}

4、数据源登录用户：root，进入项目1,创建维度对象${object}

5、项目1的Meta数据源授权user1:
${catolog_a}.${schema_a}.${table_a1}查看权限，
无其他数据库、表查看权限","1. 切换项目1的Meta数据源用户为：user1
2. 进入指标中心-数据管理-维度管理页面，点击维度对象${object}
3. 点击新增维度属性，选择基于表新增，点击选择catalog，查看下拉列表
4. 选择${catalog_a}后，点击选择schema，查看下拉列表
5. 选择${schema_a}后，点击选择维表，查看下拉列表
6. 填写其他必填信息后点击保存","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 进入维度属性列表页
3. 只展示${catalog_a}
4. 只展示${schema_a}、mysql(默认所有用户可见)
5. 只展示${table_a1}
6. 新增维度属性成功，返回维度属性列表页","2","功能测试"
"173874","验证自助取数受到meta数据源库表查看权限管控","指标开发-数据模型","数据源改为对接Meta","1、指标配置文件中：datasource.type=doris

2、控制台配置 doris SQL 计算组件，版本选择3.x，测试连通性通过

3、以【超级管理员admin】账号操作，进入指标平台创建项目1，项目1的meta数据源下存在${catalog_a}.${schema_a}.${table_a}、${catalog_a}.${schema_a}.${table_b}

4、数据源登录用户：root，进入项目1，使用${catolog_a}.${schema_a}.${table_a}创建历史数据：派生指标${A1},使用指标${A1}创建取数模板${模板A}

5、项目1的Meta数据源仅授权user2:
${catolog_a}.${schema_a}.${table_b}查看权限","1. 切换项目1的Meta数据源用户为：user2
2. 进入指标应用-自助取数-数据查询页面，勾选指标${A1}，点击查询按钮
3. 切换到取数模板页面，选中${模板A}，点击取数
4. 点击查询按钮","1. 成功切换至目标页签/状态，页面内容随之刷新显示
2. 报错
3. 跳转到数据查询页面
4. 报错","1","功能测试"
