"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"160710","验证【注册看板】-引用指标列表功能","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 点击引用指标下拉列表
3. 输入指标名称","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 列表范围：按目录展示已发布的派生、复合、自定义指标
3. 支持模糊搜索，匹配正确的结果","2","功能测试"
"160709","验证【注册指标】-动态URL参数功能","指标开发-指标看板","指标看板支持注册","1、配置注册链接为：http://example.com/register
Cookie中存在 channel=abc","1. 进入 【指标应用-指标看板】页面
2. 不勾选动态URL参数
3. 勾选动态URL参数
4. 文本输入框填写：channel","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 不展示文本输入框
3. 展示文本输入框
4. 链接拼接，用户打开的链接将为：http://example.com/register?channel=abc","1","功能测试"
"160708","验证【注册指标】-动态URL拼接异常","指标开发-指标看板","指标看板支持注册","1、配置注册链接为：http://example.com/register
Cookie中存在 channel=abc","1. 进入 【指标应用-指标看板】页面
2. 不勾选动态URL参数
3. 勾选动态URL参数
4. 文本输入框填写：channel_test","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 不展示文本输入框
3. 展示文本输入框
4. 链接不拼接，用户打开的链接将为：http://example.com/register","2","功能测试"
"160707","验证【注册指标】-动态URL参数提示文案","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 动态URL参数提示文案","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 提示文案：
开启后，系统将尝试从访问者的浏览器Cookie中获取对应参数的参数值，自动拼接到注册链接自动拼接到注册链接的末尾并打开链接。
例：
配置注册链接为：http://example.com/register
Cookie中存在 channel=abc，则用户打开的链接将为：
http://example.com/register?channel=abc","3","功能测试"
"160706","验证【指标看板】-设置首页功能","指标开发-指标看板","指标看板支持注册","1、存在看板A，看板来源为注册

2、存在看板B，看板来源为平台生成","1. 进入 【指标应用-指标看板】页面
2. 设置看板A为首页
3. 设置看板B为首页","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 设置成功，看板A设置首页按钮置灰
3. 设置成功，看板B设置首页按钮置灰，看板A设置首页按钮恢复正常","1","功能测试"
"160705","验证【注册看板】功能权限点","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 查看权限模块展示
3. 注册看板权限
4. 设置首页-设置权限","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 指标应用-指标看板增加【注册看板】权限
3. 超级管理员默认选中，可修改
租户所有者默认选中，可修改
租户管理员默认选中，可修改
项目所有者默认选中，可修改
项目管理员默认选中，可修改
数据开发默认选中，可修改
运营人员默认选中，可修改
访客默认默认选中，可修改
4. 超级管理员默认选中，可修改
租户所有者默认选中，可修改
租户管理员默认选中，可修改
项目所有者默认选中，可修改
项目管理员默认选中，可修改
数据开发默认选中，可修改
运营人员默认选中，可修改
访客默认默认选中，可修改","3","功能测试"
"160704","验证【首页】功能权限点","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 查看权限模块展示
3. 设置首页-查看权限","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 指标应用增加【首页】权限：查看
3. 超级管理员默认选中，可修改
租户所有者默认选中，可修改
租户管理员默认选中，可修改
项目所有者默认选中，可修改
项目管理员默认选中，可修改
数据开发默认选中，可修改
运营人员默认选中，可修改
访客默认默认选中，可修改","3","功能测试"
"160703","验证【注册看板】功能权限展示","指标开发-指标看板","指标看板支持注册","1、admin用户登陆，admin用户具有注册看板权限","1. 进入 【指标应用-指标看板】页面
2. admin访问指标看板页面
3. 修改admin账户权限，修改为不具有注册看板权限，访问指标看板页面","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 展示注册看板按钮
3. 不展示注册看板按钮","1","功能测试"
"160702","验证【首页】功能权限展示","指标开发-指标看板","指标看板支持注册","1、admin用户登陆，admin用户具有首页查看、首页设置权限","1. 进入 【指标应用-指标看板】页面
2. admin访问指标看板页面
3. 访问指标应用
4. 修改admin账户权限，修改为不具有设置首页权限，访问指标看板页面
5. 修改admin账户权限，修改为不具有首页查看权限，访问指标应用","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 展示设置首页按钮，支持点击
3. 展示首页模块
4. 不展示设置首页按钮
5. 不展示首页模块","1","功能测试"
"160701","验证【首页】全屏功能","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 点击【进入全屏幕】
3. 点击【退出全屏幕】","1. 页面正常访问，展示设置成首页的指标看板详情
2. 展示全屏幕指标看板详情
3. 退出全屏展示","1","功能测试"
"160700","验证【首页】页面初始化","指标开发-指标看板","指标看板支持注册","1、admin用户登陆，admin用户具有注册看板、首页查看、首页设置权限

2、存在指标看板A","1. 进入 【指标应用-指标看板】页面
2. 没有设置看板为首页，访问【指标应用-首页】页面
3. 点击 指标看板
4. 设置指标看板A为首页
5. 访问【指标应用-首页】页面","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 首页展示暂无数据，去 指标看板 指定
3. 跳转指标看板页面
4. 设置成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 展示指标看板A详情","2","功能测试"
"160699","验证 【指标看板】页面的界面初始化-历史数据","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 查看界面初始化","1. 页面正常访问，历史数据回显正常，功能行为符合预期，无报错或异常
2. 第一行显示 搜索输入框，新增看板。
第二行显示 看板名称，新窗口查看看板图标，看板标识，看板来源、状态，描述，更新人，更新时间，操作。
第三行显示 内容列，无数据显示 暂无数据。
第四行显示 翻页插件。","2","功能测试"
"160698","验证指标看板列表新增看板来源列","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. 查看看板来源列筛选项","1. 页面正常访问
2. 筛选项展示：平台生成/注册","3","功能测试"
"160697","验证uic登陆直接跳转【首页】","指标开发-指标看板","指标看板支持注册","无","1. 进入 【指标应用-指标看板】页面
2. uic配置全屏展示链接（?isFullScreen=true&pid=xxx），uic登陆，访问指标
3. uic不配置全屏展示，uic登陆，访问指标","1. 成功进入【指标应用-指标看板】页面，页面内容正常加载显示，无报错
2. 直接跳转指标首页，展示全屏
3. 直接跳转指标首页，不展示全屏","2","功能测试"
