"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"170666","验证API表生命周期-Trino引擎","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、指标配置文件中：datasource.type=trino。



2、控制台配置 trino SQL 计算组件，测试连通性通过。



3、以【超级管理员admin】账号操作。



4、项目 project 下存在以下表：

API宽表：hive1；

HBase API 表：hbase1；生命周期均为20天。","1. 进入离线开发平台，存在API宽表：merge_api_表名_t0_年月日、API hbase表：sync_api_表名_t1_年月日；设置生命周期均为3；
2. 进入指标平台-指标应用-API服务，编辑该API，查看生命周期回显
3. 3天后，查看表
4. 进入指标平台，存在API宽表：merge_api_表名_t0_年月日、API hbase表：sync_api_表名_t1_年月日；设置生命周期均为2；
5. 进入资产平台，查看API宽表：merge_api_表名_t0_年月日、API hbase表：sync_api_表名_t1_年月日 的生命周期
6. 2天后，查看表
7. 依次通过离线、指标设置生命周期；离线平台API宽表、API hbase表生命周期均设置为1；再进入指标平台，API宽表、API hbase表生命周期均设置为3；
8. 进入指标平台-指标应用-API服务，编辑该API，查看生命周期回显
9. 3天后，查看表","1. 设置生命周期成功，生命周期设置同步至业务中心
2. 回显3天
3. 符合时间的hive表删除，hbase表删除
4. 设置生命周期成功，生命周期设置同步至业务中心
5. 同步更新为2天
6. 符合时间的hive表删除，hbase表删除
7. 设置生命周期成功，取最后一次配置做为生命周期时间配置
8. 回显3天
9. 符合时间的hive表删除，hbase表删除","1","功能测试"
"170665","验证编辑API记录到审计日志（Trino数据源，源表、结果表生命周期均变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在未发布的API${API名称}

2、数据源为trino","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标应用-API服务-API管理页面，选中API${API名称}，点击编辑
3. 点击下一步，修改源表生命周期为${修改后天数}，修改结果表生命周期为${修改后天数}，点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑API页面
3. 保存成功，返回API列表页，列表数据更新，统计数不变
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑API
详细内容：编辑指标API：${API名称}，新增指标：--，删除指标：--，其中源表生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天；结果表生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天","1","功能测试"
"170664","验证编辑API记录到审计日志（Trino数据源，仅结果表生命周期变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在未发布的API${API名称}

2、数据源为trino","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标应用-API服务-API管理页面，选中API${API名称}，点击编辑
3. 点击下一步，修改源表生命周期为${修改后天数}，点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑API页面
3. 保存成功，返回API列表页，列表数据更新，统计数不变
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑API
详细内容：编辑指标API：${API名称}，新增指标：--，删除指标：--，其中结果表生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天","2","功能测试"
"170663","验证编辑API记录到审计日志（源表生命周期变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在未发布的落表查询API${API名称}","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标应用-API服务-API管理页面，选中API${API名称}，点击编辑
3. 修改表生命周期为${修改后天数}，点击下一步，再点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑API页面
3. 保存成功，返回API列表页，列表数据更新，统计数不变
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑API
详细内容：编辑指标API：${API名称}，新增指标：--，删除指标：--，其中源表生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天","2","功能测试"
"170662","验证编辑指标记录到审计日志（数据生命周期发生变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在已发布的自动生成派生指标${派生指标名称}、自动生成复合指标${复合指标名称}、落表自定义指标${自定义指标名称}","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标中心-指标开发-指标定义页面，选中自动生成派生指标${派生指标名称}，点击编辑
3. 点击下一步，再点击下一步，进入设置加工信息页面，修改数据生命周期为${修改后天数},点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计
5. 切换回指标中心-指标开发-指标定义标签页，选中自动生成复合指标${复合指标名称}，点击编辑
6. 点击下一步，再点击下一步，进入设置加工信息页面，修改数据生命周期为${修改后天数},点击下一步，点击保存
7. 点击右上角设置按钮，点击安全审计
8. 切换回指标中心-指标开发-指标定义标签页，选中落表查询自定义指标${自定义指标名称}，点击编辑
9. 点击下一步，再点击下一步，再点击下一步，进入设置调度信息页面，修改数据生命周期为${修改后天数},点击下一步，点击保存
10. 点击右上角设置按钮，点击安全审计","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑指标页面
3. 保存成功，返回指标列表页，列表数据更新，统计数不变
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑指标
详细内容：编辑派生指标：$派生指标名称$，发布状态：$发布状态$，其中数据生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天
5. 进入编辑指标页面
6. 保存成功，返回指标列表页，列表数据更新，统计数不变
7. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑指标
详细内容：编辑复合指标：$复合指标名称$，发布状态：$发布状态$，其中数据生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天
8. 进入编辑指标页面
9. 保存成功，返回指标列表页，列表数据更新，统计数不变
10. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑指标
详细内容：编辑自定义指标：$自定义指标名称$，发布状态：$发布状态$，其中数据生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天","2","功能测试"
"170661","验证编辑数据模型记录到审计日志（数据生命周期发生变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在未发布的存储为物理表的数据模型${数据模型名称}","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标中心-数据管理-数据模型页面，选中数据模型${数据模型名称}，点击编辑
3. 点击下一步，再点击下一步，再点击下一步，再点击下一步
4. 修改数据生命周期为${修改后天数}，点击保存
5. 点击右上角设置按钮，点击安全审计
6. 【按动作筛选】的筛选框选择 ：编辑数据模型","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑模型页面
3. 进入设置页面
4. 数据模型保存成功，返回数据模型列表页，列表数据更新，统计数不变
5. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑数据模型
详细内容：编辑数据模型：$数据模型名称$，其中数据生命周期由$修改前天数（编辑回显值）$天，变为$修改后天数$天
6. 展示正确筛选结果","1","功能测试"
"170660","验证编辑数据模型记录到审计日志（数据生命周期未发生变更）","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、存在未发布的存储为物理表的数据模型${数据模型名称}","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标中心-数据管理-数据模型页面，选中数据模型${数据模型名称}，点击编辑
3. 修改模型名称为${数据模型名称_修改}，点击下一步，再点击下一步，再点击下一步，再点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计
5. 【按动作筛选】的筛选框选择 ：编辑数据模型","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入编辑模型页面
3. 数据模型保存成功，返回数据模型列表页，列表数据更新，统计数不变
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：编辑数据模型
详细内容：编辑数据模型：$数据模型名称$
5. 展示正确筛选结果","2","功能测试"
"170659","验证新建数据模型记录到审计日志","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","无","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，进入某个项目，进入指标中心-数据管理-数据模型页面，点击新增数据模型
3. 设置正确基础信息，点击下一步，设置正确表关联后点击下一步、勾选维度后点击下一步，勾选度量后点击下一步，点击保存
4. 点击右上角设置按钮，点击安全审计
5. 【按动作筛选】的筛选框选择 ：新建数据模型","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 进入新增模型页面
3. 数据模型保存成功，返回数据模型列表页，列表数据更新，统计数+1
4. 在新窗口进入安全审计-智能指标页面，默认列表新增一条数据：
时间：${动作发生时间}
操作人：${admin}
动作：新建数据模型
详细内容：新建数据模型：$数据模型名称$
5. 展示正确筛选结果","2","功能测试"
"170658","验证安全审计增加按详细内容搜索功能","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","无","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 使用admin账号，登录指标平台，点击右上角设置按钮，点击安全审计
3. 在【按详细内容搜索】框内 输入关键字，点击搜索
4. 根据详细内容精确搜索
5. 在非首页进行搜索
6. 搜索不存在的内容
7. 在暂无数据页面进行搜索","1. 成功进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；页面，页面内容正常加载显示，无报错
2. 在新窗口进入安全审计-智能指标页面，按动作筛选的选择框后新增搜索框，placeholder内容：按详细内容模糊搜索
3. 支持模糊搜索，展示正确筛选结果
4. 展示正确筛选结果
5. 展示正确筛选结果
6. 展示暂无数据
7. 展示正确筛选结果","1","功能测试"
"170657","验证trino数据源-其他平台编辑生命周期后-API详情页生命周期页面配置","指标开发-指标生命周期管理","指标生命周期管理对接业务中心","1、指标配置文件中：datasource.type=trino。



2、控制台配置 trino SQL 计算组件，测试连通性通过。



3、以【超级管理员admin】账号操作。



4、项目 project 下存在以下表：

API宽表：hive1；

HBase API 表：hbase1；

两个表生命周期均为20天；","1. 进入离线平台，修改API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 进入离线平台，修改API宽表：api1 生命周期为1天，HBase API 表：hbase1 生命周期为2天；
进入指标平台，进入project项目,切换到指标应用-API服务-API管理页面，选中该API查看详情","1. 取最新业务日期数据，API宽表：api1 生命周期为18天，HBase API 表：hbase1 生命周期为19天；
2. 取最新业务日期数据，API宽表：api1 生命周期为1天，HBase API 表：hbase1 生命周期为2天；","1","功能测试"
